subject,exam_type,class,hours_of_studying,participation_in_group,group_parlagrims,individual_paralligms,assigments_individual,assigments_group,previous_marks,panctuality,Predicted Marks,Unnamed: 0
16.0,4.0,2.0,79.12280701754386,50.0,29.5,79.75,71.25,71.25,72.0,30.0,17.0,9555.0
0.0,4.0,4.0,26.0,20.0,43.0,36.333333333333336,52.5,52.5,8.0,44.444444444444436,0.0,9556.0
9.0,0.0,5.0,44.579124579124574,66.66666666666666,41.6,55.714285714285715,50.0,50.0,89.0,52.941176470588246,23.0,9557.0
1.0,4.0,4.0,77.82874617737004,0.0,0.0,47.0,0.0,0.0,95.0,0.0,21.0,9558.0
8.0,4.0,6.0,24.369747899159666,0.0,61.33333333333334,47.0,48.66666666666666,48.66666666666666,71.0,33.33333333333333,1.0,9559.0
16.0,1.0,4.0,96.9939879759519,60.0,71.1,14.5,58.7,58.7,69.0,41.66666666666667,26.0,9560.0
13.0,0.0,5.0,62.25124378109452,12.5,68.0,48.83333333333334,56.14285714285714,56.14285714285714,6.0,37.5,-5.0,9561.0
13.0,4.0,3.0,45.64796905222437,40.0,40.0,49.0,67.66666666666667,67.66666666666667,38.0,55.55555555555557,11.0,9562.0
0.0,0.0,3.0,80.09950248756219,25.0,35.0,63.6,25.0,25.0,3.0,25.0,0.0,9563.0
11.0,0.0,3.0,3.733333333333334,100.0,41.57142857142857,27.75,49.85714285714285,49.85714285714285,81.0,47.058823529411754,25.0,9564.0
9.0,2.0,6.0,86.54708520179373,100.0,49.88888888888889,70.2,56.88888888888889,56.88888888888889,63.0,58.33333333333334,25.0,9565.0
5.0,4.0,5.0,62.031047865459264,20.0,64.0,47.33333333333334,42.57142857142857,42.57142857142857,16.0,50.0,0.0,9566.0
14.0,2.0,3.0,10.434782608695652,0.0,51.25,52.83333333333334,34.0,34.0,53.0,12.5,-6.0,9567.0
14.0,2.0,3.0,44.719314938154135,85.71428571428571,58.0,73.0,67.57142857142857,67.57142857142857,38.0,58.82352941176471,10.0,9568.0
9.0,2.0,4.0,48.226950354609926,0.0,40.75,42.25,54.875,54.875,9.0,61.53846153846154,2.0,9569.0
13.0,0.0,5.0,53.92670157068062,25.0,41.2,50.9,40.4,40.4,79.0,42.105263157894726,15.0,9570.0
7.0,3.0,4.0,14.703018500486856,50.0,71.2,62.33333333333334,73.8,73.8,51.0,33.33333333333333,-1.0,9571.0
15.0,2.0,4.0,51.2183908045977,0.0,56.0,67.66666666666667,62.75,62.75,77.0,66.66666666666666,8.0,9572.0
0.0,2.0,4.0,16.08695652173913,0.0,0.0,52.16666666666666,0.0,0.0,24.0,33.33333333333333,2.0,9573.0
5.0,0.0,1.0,32.50388802488336,88.88888888888891,51.25,76.0,50.875,50.875,92.0,33.33333333333333,16.0,9574.0
15.0,2.0,6.0,74.72194135490396,50.0,65.66666666666667,45.7,67.0,67.0,27.0,66.66666666666666,11.0,9575.0
4.0,2.0,1.0,49.70059880239521,66.66666666666666,54.5,57.28571428571429,48.33333333333334,48.33333333333334,66.0,46.66666666666666,16.0,9576.0
12.0,0.0,5.0,17.708333333333336,50.0,46.75,48.8,55.125,55.125,46.0,70.0,10.0,9577.0
10.0,0.0,1.0,31.919332406119608,0.0,51.5,60.4,53.25,53.25,35.0,52.941176470588246,-1.0,9578.0
9.0,0.0,1.0,54.72481827622014,0.0,52.75,51.0,41.0,41.0,47.0,16.666666666666664,0.0,9579.0
13.0,2.0,4.0,73.41772151898734,0.0,43.77777777777778,52.0,42.444444444444436,42.444444444444436,95.0,52.941176470588246,19.0,9580.0
14.0,4.0,3.0,14.33982683982684,80.0,61.33333333333334,50.66666666666666,63.33333333333334,63.33333333333334,99.0,44.444444444444436,18.0,9581.0
1.0,4.0,4.0,36.43410852713177,100.0,37.375,44.8,57.875,57.875,50.0,60.0,23.0,9582.0
15.0,4.0,1.0,58.037094281298295,0.0,54.0,40.0,48.0,48.0,27.0,0.0,-3.0,9583.0
3.0,2.0,5.0,82.87385129490391,100.0,57.0,31.0,51.0,51.0,80.0,75.0,37.0,9584.0
0.0,0.0,6.0,81.04502501389659,80.0,51.125,46.33333333333334,76.25,76.25,60.0,23.07692307692308,20.0,9585.0
7.0,2.0,5.0,36.84210526315789,50.0,51.5,51.1,53.5,53.5,49.0,75.0,13.0,9586.0
4.0,0.0,1.0,87.38229755178908,0.0,37.333333333333336,47.66666666666666,73.33333333333333,73.33333333333333,98.0,75.0,27.0,9587.0
4.0,4.0,6.0,41.441441441441434,0.0,46.375,53.9,37.375,37.375,47.0,56.25,4.0,9588.0
4.0,2.0,5.0,83.75819373634378,77.7777777777778,70.3,56.0,48.8,48.8,14.0,47.058823529411754,9.0,9589.0
3.0,0.0,1.0,61.41581632653062,0.0,34.666666666666664,53.8,66.66666666666667,66.66666666666667,84.0,42.857142857142854,15.0,9590.0
5.0,0.0,5.0,64.30594900849859,66.66666666666666,47.0,55.14285714285714,66.2,66.2,64.0,77.7777777777778,23.0,9591.0
0.0,2.0,1.0,99.82321744254568,70.0,41.0,0.0,64.5,64.5,95.0,36.36363636363637,42.0,9592.0
13.0,2.0,1.0,51.052150045745655,50.0,50.5,59.42857142857143,41.0,41.0,42.0,55.55555555555557,10.0,9593.0
14.0,4.0,2.0,0.8177570093457943,100.0,52.83333333333334,42.16666666666666,53.5,53.5,31.0,25.0,6.0,9594.0
16.0,2.0,3.0,64.402407566638,11.111111111111107,44.0,53.3,51.5,51.5,26.0,62.5,6.0,9595.0
1.0,3.0,4.0,32.3189926547744,80.0,51.55555555555557,65.44444444444444,60.0,60.0,0.0,64.70588235294117,3.0,9596.0
14.0,4.0,4.0,3.9581777445855115,25.0,30.0,43.0,34.0,34.0,6.0,35.714285714285715,-3.0,9597.0
11.0,2.0,4.0,84.30439952437574,40.0,0.0,0.0,0.0,0.0,20.0,0.0,22.0,9598.0
11.0,0.0,1.0,83.0584707646177,66.66666666666666,45.4,54.4,51.5,51.5,73.0,62.5,27.0,9599.0
13.0,4.0,5.0,52.51396648044693,0.0,0.0,29.6,0.0,0.0,25.0,44.444444444444436,13.0,9600.0
9.0,0.0,6.0,26.79738562091504,50.0,48.5,65.66666666666667,43.625,43.625,5.0,61.111111111111114,-1.0,9601.0
1.0,4.0,1.0,11.690647482014384,100.0,16.0,46.714285714285715,36.75,36.75,42.0,66.66666666666666,23.0,9602.0
11.0,4.0,3.0,90.6268656716418,37.5,34.5,59.83333333333334,49.5,49.5,24.0,33.33333333333333,10.0,9603.0
11.0,3.0,2.0,48.628048780487795,100.0,59.75,56.714285714285715,55.25,55.25,49.0,50.0,17.0,9604.0
12.0,1.0,2.0,0.0,33.33333333333333,53.6,57.77777777777778,49.8,49.8,42.0,73.33333333333333,2.0,9605.0
10.0,4.0,3.0,35.34536403235843,100.0,0.0,64.33333333333333,0.0,0.0,39.0,0.0,15.0,9606.0
0.0,0.0,3.0,28.22085889570552,100.0,50.77777777777778,0.0,25.555555555555557,25.555555555555557,62.0,27.27272727272727,26.0,9607.0
8.0,1.0,6.0,76.1071060762101,100.0,0.0,51.0,0.0,0.0,4.0,66.66666666666666,27.0,9608.0
12.0,2.0,5.0,35.2326685660019,25.0,0.0,73.66666666666667,0.0,0.0,78.0,16.666666666666664,12.0,9609.0
15.0,2.0,3.0,37.70803613884926,0.0,42.111111111111114,53.4,56.0,56.0,48.0,57.14285714285714,5.0,9610.0
7.0,0.0,4.0,77.80859916782245,50.0,38.0,60.5,41.285714285714285,41.285714285714285,68.0,70.58823529411767,23.0,9611.0
4.0,4.0,6.0,65.41143654114366,62.5,26.5,0.0,36.5,36.5,92.0,37.5,38.0,9612.0
13.0,3.0,6.0,69.01960784313725,50.0,61.25,41.66666666666666,27.5,27.5,17.0,57.14285714285714,9.0,9613.0
2.0,1.0,2.0,60.54097056483692,66.66666666666666,59.8,84.75,73.8,73.8,50.0,37.5,6.0,9614.0
9.0,4.0,1.0,24.702380952380953,100.0,78.0,65.28571428571429,83.33333333333333,83.33333333333333,21.0,66.66666666666666,5.0,9615.0
5.0,4.0,1.0,22.202694786174575,33.33333333333333,55.33333333333334,32.142857142857146,58.66666666666666,58.66666666666666,15.0,33.33333333333333,0.0,9616.0
2.0,2.0,5.0,44.90590525632707,71.42857142857143,58.42857142857143,44.111111111111114,57.14285714285714,57.14285714285714,56.0,45.45454545454545,15.0,9617.0
13.0,0.0,3.0,37.66423357664234,62.5,0.0,28.5,0.0,0.0,45.0,60.0,27.0,9618.0
10.0,1.0,6.0,88.59429714857426,62.5,49.57142857142857,47.5,36.714285714285715,36.714285714285715,66.0,20.0,19.0,9619.0
10.0,4.0,2.0,44.20289855072464,40.0,57.5,0.0,54.5,54.5,63.0,18.181818181818183,17.0,9620.0
14.0,0.0,4.0,93.57142857142857,42.857142857142854,68.5,20.0,62.5,62.5,6.0,64.28571428571429,13.0,9621.0
0.0,0.0,4.0,14.893617021276595,0.0,34.2,36.5,23.6,23.6,49.0,64.28571428571429,7.0,9622.0
14.0,1.0,6.0,55.85305105853051,0.0,0.0,38.0,0.0,0.0,24.0,25.0,9.0,9623.0
4.0,0.0,5.0,27.884615384615394,33.33333333333333,38.333333333333336,58.5,67.66666666666667,67.66666666666667,45.0,50.0,6.0,9624.0
2.0,0.0,4.0,54.37921077959577,55.55555555555557,35.285714285714285,56.375,56.14285714285714,56.14285714285714,38.0,66.66666666666666,16.0,9625.0
6.0,2.0,3.0,83.90367553865653,40.0,43.8,40.0,60.4,60.4,11.0,76.92307692307693,16.0,9626.0
1.0,0.0,3.0,12.25,66.66666666666666,71.6,41.6,61.6,61.6,1.0,50.0,-2.0,9627.0
16.0,3.0,6.0,74.03100775193798,33.33333333333333,43.0,29.5,37.0,37.0,7.0,58.33333333333334,11.0,9628.0
5.0,2.0,1.0,20.889748549323016,100.0,39.0,15.0,37.5,37.5,75.0,75.0,34.0,9629.0
13.0,4.0,5.0,74.93734335839599,75.0,0.0,57.9,0.0,0.0,61.0,42.857142857142854,29.0,9630.0
6.0,4.0,5.0,80.327868852459,0.0,69.0,75.16666666666667,22.75,22.75,44.0,44.444444444444436,-1.0,9631.0
2.0,0.0,6.0,3.9872408293460926,100.0,45.714285714285715,54.0,38.57142857142857,38.57142857142857,9.0,25.0,1.0,9632.0
10.0,4.0,1.0,87.56544502617801,50.0,0.0,45.66666666666666,0.0,0.0,3.0,22.222222222222207,16.0,9633.0
3.0,1.0,2.0,98.1785063752277,11.111111111111107,33.42857142857143,50.8,45.14285714285714,45.14285714285714,47.0,41.66666666666667,15.0,9634.0
1.0,4.0,1.0,69.00796524257785,100.0,56.2,56.0,40.6,40.6,54.0,36.36363636363637,20.0,9635.0
8.0,4.0,3.0,35.99769982748706,0.0,41.66666666666666,69.33333333333333,35.0,35.0,27.0,100.0,4.0,9636.0
16.0,1.0,2.0,26.677577741407518,80.0,56.0,47.83333333333334,47.33333333333334,47.33333333333334,67.0,20.0,12.0,9637.0
9.0,2.0,4.0,99.02676399026764,0.0,0.0,55.5,0.0,0.0,27.0,33.33333333333333,14.0,9638.0
0.0,0.0,3.0,83.84879725085909,87.5,53.57142857142857,33.333333333333336,54.85714285714285,54.85714285714285,46.0,0.0,17.0,9639.0
4.0,0.0,2.0,68.11224489795919,28.57142857142857,32.4,44.8,36.8,36.8,4.0,71.42857142857143,11.0,9640.0
15.0,0.0,4.0,97.90141532454857,100.0,0.0,82.66666666666667,0.0,0.0,2.0,33.33333333333333,18.0,9641.0
3.0,3.0,6.0,13.352476669059586,33.33333333333333,39.6,63.33333333333334,48.1,48.1,75.0,42.857142857142854,8.0,9642.0
11.0,0.0,1.0,42.4380704041721,85.71428571428571,63.1,58.875,63.7,63.7,94.0,71.42857142857143,25.0,9643.0
7.0,0.0,3.0,77.6380535811919,0.0,60.4,0.0,62.7,62.7,71.0,40.0,20.0,9644.0
5.0,4.0,2.0,92.188213796254,42.857142857142854,51.66666666666666,47.444444444444436,67.33333333333333,67.33333333333333,100.0,50.0,28.0,9645.0
4.0,0.0,3.0,54.90196078431373,100.0,68.66666666666667,39.333333333333336,66.66666666666667,66.66666666666667,44.0,60.0,19.0,9646.0
0.0,1.0,2.0,51.56771180787192,11.111111111111107,48.25,0.0,44.375,44.375,8.0,33.33333333333333,7.0,9647.0
10.0,2.0,3.0,30.34934497816593,80.0,79.16666666666667,0.0,77.33333333333333,77.33333333333333,15.0,23.07692307692308,7.0,9648.0
9.0,0.0,6.0,58.24915824915825,100.0,55.55555555555557,56.22222222222222,50.88888888888889,50.88888888888889,51.0,38.46153846153847,17.0,9649.0
13.0,4.0,4.0,16.316639741518582,100.0,40.1,43.0,57.5,57.5,48.0,52.631578947368425,18.0,9650.0
1.0,2.0,4.0,35.58282208588957,44.444444444444436,51.57142857142857,40.0,52.14285714285714,52.14285714285714,71.0,71.42857142857143,18.0,9651.0
16.0,2.0,1.0,61.0062893081761,11.111111111111107,34.0,55.6,51.0,51.0,18.0,28.57142857142857,1.0,9652.0
15.0,0.0,5.0,83.89830508474577,100.0,65.0,0.0,50.33333333333334,50.33333333333334,23.0,66.66666666666666,29.0,9653.0
16.0,4.0,5.0,79.27927927927928,0.0,85.0,44.8,46.5,46.5,80.0,50.0,9.0,9654.0
11.0,0.0,3.0,65.69343065693431,57.14285714285714,0.0,40.5,0.0,0.0,46.0,50.0,27.0,9655.0
0.0,0.0,1.0,78.65707434052756,100.0,30.0,75.33333333333333,51.5,51.5,97.0,50.0,33.0,9656.0
13.0,4.0,4.0,75.48051948051949,55.55555555555557,35.666666666666664,52.0,47.444444444444436,47.444444444444436,47.0,35.714285714285715,17.0,9657.0
1.0,4.0,4.0,60.440906307409676,75.0,0.0,40.125,0.0,0.0,33.0,42.857142857142854,25.0,9658.0
6.0,0.0,4.0,38.801261829652994,100.0,40.66666666666666,55.375,61.33333333333334,61.33333333333334,37.0,44.444444444444436,15.0,9659.0
3.0,4.0,1.0,3.12157721796276,50.0,63.9,49.2,44.9,44.9,88.0,44.444444444444436,10.0,9660.0
5.0,0.0,6.0,3.0364372469635628,66.66666666666666,57.66666666666666,59.33333333333334,48.33333333333334,48.33333333333334,58.0,62.5,8.0,9661.0
5.0,0.0,3.0,47.35751295336786,50.0,0.0,56.0,0.0,0.0,15.0,50.0,14.0,9662.0
2.0,2.0,1.0,49.94082840236687,50.0,56.2,0.0,50.4,50.4,23.0,37.5,14.0,9663.0
0.0,4.0,6.0,66.15384615384615,33.33333333333333,64.9,59.42857142857143,57.6,57.6,53.0,43.75,7.0,9664.0
5.0,0.0,5.0,74.94529540481399,0.0,35.5,52.4,39.75,39.75,22.0,50.0,5.0,9665.0
4.0,1.0,6.0,54.94505494505495,0.0,0.0,52.83333333333334,0.0,0.0,61.0,33.33333333333333,15.0,9666.0
13.0,4.0,3.0,79.93957703927492,0.0,0.0,38.0,0.0,0.0,8.0,70.0,17.0,9667.0
10.0,3.0,4.0,94.44444444444444,90.0,58.5,46.2,39.3,39.3,84.0,50.0,31.0,9668.0
0.0,4.0,4.0,52.21707478491066,50.0,55.5,56.5,39.0,39.0,74.0,20.0,11.0,9669.0
15.0,1.0,4.0,7.537248028045572,33.33333333333333,78.0,63.2,57.66666666666666,57.66666666666666,83.0,46.153846153846146,1.0,9670.0
0.0,4.0,6.0,84.92286115007012,77.7777777777778,53.6,50.2,39.6,39.6,63.0,50.0,23.0,9671.0
13.0,2.0,5.0,59.9025974025974,11.111111111111107,0.0,68.0,0.0,0.0,10.0,33.33333333333333,4.0,9672.0
12.0,0.0,5.0,0.13449899125756554,85.71428571428571,44.111111111111114,0.0,59.0,59.0,75.0,22.222222222222207,22.0,9673.0
7.0,0.0,5.0,47.85714285714286,0.0,46.75,60.75,69.25,69.25,90.0,50.0,11.0,9674.0
7.0,4.0,6.0,47.21390053924506,100.0,28.75,73.25,32.0,32.0,75.0,25.0,20.0,9675.0
3.0,3.0,6.0,95.0477845351868,75.0,63.0,39.25,52.5,52.5,76.0,71.42857142857143,31.0,9676.0
11.0,4.0,4.0,96.7032967032967,0.0,33.77777777777778,37.66666666666666,51.444444444444436,51.444444444444436,95.0,50.0,27.0,9677.0
0.0,2.0,3.0,56.82926829268293,100.0,61.16666666666666,38.42857142857143,41.16666666666666,41.16666666666666,69.0,44.444444444444436,24.0,9678.0
9.0,1.0,2.0,42.86815728604471,100.0,0.0,45.1,0.0,0.0,42.0,0.0,21.0,9679.0
13.0,3.0,2.0,12.520064205457466,75.0,57.88888888888889,48.0,32.22222222222222,32.22222222222222,62.0,54.54545454545454,13.0,9680.0
9.0,4.0,3.0,53.61527967257844,100.0,0.0,36.714285714285715,0.0,0.0,18.0,0.0,19.0,9681.0
14.0,4.0,6.0,7.271815446339017,100.0,52.57142857142857,61.33333333333334,67.14285714285714,67.14285714285714,39.0,66.66666666666666,11.0,9682.0
7.0,4.0,1.0,50.37697052775874,70.0,71.0,0.0,25.0,25.0,48.0,25.0,18.0,9683.0
13.0,2.0,5.0,24.386825508058863,33.33333333333333,48.0,37.75,50.85714285714285,50.85714285714285,39.0,37.5,5.0,9684.0
14.0,3.0,4.0,22.25851609892674,25.0,32.0,35.25,72.66666666666667,72.66666666666667,81.0,40.0,16.0,9685.0
3.0,2.0,3.0,46.38583054092866,75.0,45.0,33.4,48.77777777777778,48.77777777777778,50.0,66.66666666666666,23.0,9686.0
5.0,0.0,1.0,25.657142857142855,75.0,41.833333333333336,65.3,45.5,45.5,8.0,42.857142857142854,2.0,9687.0
1.0,0.0,3.0,24.232736572890023,25.0,56.14285714285714,46.33333333333334,35.857142857142854,35.857142857142854,2.0,42.857142857142854,-5.0,9688.0
13.0,1.0,6.0,15.4903758020165,60.0,54.8,21.88888888888889,53.2,53.2,12.0,38.888888888888886,4.0,9689.0
7.0,4.0,1.0,82.47272727272727,0.0,0.0,38.0,0.0,0.0,13.0,0.0,8.0,9690.0
6.0,2.0,5.0,90.9090909090909,40.0,44.77777777777778,55.1,22.88888888888889,22.88888888888889,30.0,55.55555555555557,14.0,9691.0
3.0,2.0,5.0,45.46899841017488,77.7777777777778,45.16666666666666,23.75,53.5,53.5,19.0,30.0,13.0,9692.0
8.0,1.0,4.0,8.088235294117647,50.0,35.714285714285715,50.1,40.857142857142854,40.857142857142854,92.0,38.46153846153847,16.0,9693.0
10.0,0.0,5.0,56.98166431593794,100.0,58.5,66.71428571428571,27.5,27.5,41.0,70.0,17.0,9694.0
3.0,0.0,1.0,34.37057991513437,100.0,44.42857142857143,53.3,57.0,57.0,1.0,71.42857142857143,12.0,9695.0
5.0,4.0,3.0,8.667529107373866,62.5,0.0,37.5,0.0,0.0,78.0,20.0,22.0,9696.0
4.0,4.0,2.0,45.006934812760065,22.222222222222207,42.4,52.0,54.8,54.8,90.0,60.0,18.0,9697.0
7.0,0.0,2.0,38.154613466334155,75.0,36.285714285714285,46.28571428571429,43.42857142857143,43.42857142857143,29.0,42.857142857142854,13.0,9698.0
2.0,2.0,5.0,14.506172839506176,66.66666666666666,59.66666666666666,47.375,35.0,35.0,97.0,57.14285714285714,18.0,9699.0
5.0,0.0,5.0,44.329896907216494,100.0,45.5,0.0,33.5,33.5,64.0,60.0,34.0,9700.0
9.0,2.0,2.0,30.2540415704388,85.71428571428571,49.75,44.25,57.75,57.75,99.0,28.57142857142857,23.0,9701.0
7.0,4.0,6.0,80.90145148968678,28.57142857142857,60.66666666666666,44.66666666666666,51.111111111111114,51.111111111111114,60.0,62.5,16.0,9702.0
5.0,2.0,2.0,76.57894736842105,10.0,72.5,37.75,58.0,58.0,22.0,50.0,3.0,9703.0
1.0,0.0,1.0,31.886792452830186,75.0,70.5,43.25,71.0,71.0,65.0,30.76923076923077,11.0,9704.0
14.0,4.0,4.0,12.156110044785668,25.0,71.5,58.0,75.66666666666667,75.66666666666667,70.0,60.0,3.0,9705.0
13.0,0.0,3.0,87.77292576419214,100.0,46.5,0.0,37.25,37.25,36.0,45.45454545454545,33.0,9706.0
0.0,4.0,4.0,26.05729877216917,80.0,13.666666666666664,0.0,64.33333333333333,64.33333333333333,54.0,45.45454545454545,31.0,9707.0
14.0,4.0,1.0,22.9374433363554,100.0,53.66666666666666,36.2,65.0,65.0,38.0,50.0,16.0,9708.0
6.0,2.0,4.0,24.626481195260176,33.33333333333333,37.142857142857146,48.5,30.857142857142854,30.857142857142854,77.0,40.0,13.0,9709.0
0.0,0.0,5.0,1.5902712815715625,50.0,38.5,44.57142857142857,36.5,36.5,81.0,50.0,14.0,9710.0
16.0,0.0,2.0,99.02439024390243,100.0,80.5,60.625,24.0,24.0,83.0,44.444444444444436,25.0,9711.0
4.0,0.0,5.0,85.7377049180328,70.0,87.0,73.66666666666667,47.33333333333334,47.33333333333334,29.0,0.0,-2.0,9712.0
7.0,2.0,1.0,82.66464799394399,10.0,0.0,55.66666666666666,0.0,0.0,57.0,0.0,14.0,9713.0
7.0,4.0,5.0,98.96602658788773,20.0,38.833333333333336,67.8,48.0,48.0,23.0,71.42857142857143,12.0,9714.0
11.0,3.0,2.0,2.2072936660268714,55.55555555555557,34.0,55.14285714285714,38.333333333333336,38.333333333333336,42.0,55.55555555555557,8.0,9715.0
9.0,2.0,6.0,5.339554173146708,0.0,47.0,45.25,61.0,61.0,34.0,40.0,-4.0,9716.0
7.0,2.0,4.0,81.25,100.0,49.25,56.16666666666666,46.5,46.5,35.0,46.66666666666666,20.0,9717.0
12.0,4.0,1.0,31.675519072911634,20.0,45.714285714285715,51.42857142857143,60.42857142857143,60.42857142857143,48.0,28.57142857142857,3.0,9718.0
0.0,2.0,3.0,49.40143655227454,100.0,72.25,48.9,50.375,50.375,0.0,44.444444444444436,5.0,9719.0
6.0,4.0,3.0,9.980806142034547,16.666666666666664,62.25,46.88888888888889,59.0,59.0,62.0,55.55555555555557,3.0,9720.0
8.0,0.0,3.0,29.268292682926827,20.0,40.75,27.66666666666667,51.75,51.75,14.0,66.66666666666666,6.0,9721.0
6.0,1.0,6.0,90.5852417302799,42.857142857142854,51.444444444444436,29.0,62.0,62.0,45.0,40.0,19.0,9722.0
0.0,2.0,4.0,8.81542699724518,50.0,83.33333333333333,56.0,85.33333333333333,85.33333333333333,93.0,12.5,1.0,9723.0
7.0,1.0,6.0,71.84466019417476,11.111111111111107,50.125,38.66666666666666,37.875,37.875,66.0,50.0,15.0,9724.0
8.0,4.0,2.0,93.18463444857497,100.0,60.33333333333334,52.16666666666666,56.16666666666666,56.16666666666666,97.0,40.0,32.0,9725.0
6.0,1.0,6.0,3.896103896103897,0.0,76.0,49.444444444444436,88.5,88.5,96.0,100.0,9.0,9726.0
8.0,2.0,1.0,97.3552537526805,11.111111111111107,55.875,40.0,61.125,61.125,79.0,40.0,19.0,9727.0
10.0,4.0,4.0,37.940761636107204,66.66666666666666,40.42857142857143,64.66666666666667,49.0,49.0,47.0,71.42857142857143,15.0,9728.0
5.0,4.0,3.0,74.02745995423341,33.33333333333333,53.14285714285714,45.25,45.85714285714285,45.85714285714285,100.0,55.55555555555557,25.0,9729.0
11.0,2.0,2.0,1.0752688172043012,100.0,0.0,45.5,0.0,0.0,64.0,0.0,19.0,9730.0
6.0,4.0,2.0,49.19399666481379,11.111111111111107,51.5,50.6,58.5,58.5,66.0,60.0,11.0,9731.0
3.0,1.0,6.0,73.06711979609176,0.0,64.1,35.666666666666664,57.5,57.5,44.0,40.0,5.0,9732.0
14.0,4.0,5.0,31.823899371069174,87.5,55.5,0.0,40.5,40.5,38.0,69.23076923076923,25.0,9733.0
9.0,3.0,4.0,89.10256410256409,0.0,72.75,29.75,37.0,37.0,27.0,55.55555555555557,7.0,9734.0
1.0,0.0,5.0,88.32391713747644,37.5,42.4,39.714285714285715,62.9,62.9,22.0,50.0,14.0,9735.0
6.0,4.0,1.0,59.72618368511122,100.0,36.714285714285715,56.0,50.57142857142857,50.57142857142857,46.0,71.42857142857143,26.0,9736.0
5.0,1.0,4.0,32.25806451612903,100.0,54.111111111111114,55.14285714285714,68.44444444444444,68.44444444444444,91.0,47.058823529411754,23.0,9737.0
16.0,1.0,4.0,40.34146341463415,57.14285714285714,52.111111111111114,56.625,57.88888888888889,57.88888888888889,4.0,73.33333333333333,5.0,9738.0
6.0,2.0,1.0,55.147058823529406,50.0,32.666666666666664,60.66666666666666,56.83333333333334,56.83333333333334,89.0,50.0,23.0,9739.0
10.0,2.0,2.0,37.77777777777778,25.0,36.5,0.0,51.0,51.0,88.0,0.0,20.0,9740.0
11.0,4.0,1.0,11.245674740484429,75.0,34.666666666666664,59.111111111111114,70.33333333333333,70.33333333333333,10.0,53.84615384615386,5.0,9741.0
10.0,0.0,4.0,77.7777777777778,12.5,58.8,42.66666666666666,51.1,51.1,56.0,64.70588235294117,14.0,9742.0
5.0,0.0,6.0,58.1081081081081,0.0,50.5,37.42857142857143,44.5,44.5,52.0,45.45454545454545,8.0,9743.0
16.0,2.0,5.0,52.20055710306407,100.0,67.625,35.0,42.875,42.875,33.0,40.0,15.0,9744.0
8.0,2.0,1.0,64.62793068297655,100.0,44.6,55.125,36.4,36.4,8.0,16.666666666666664,9.0,9745.0
1.0,1.0,2.0,37.83783783783785,0.0,34.75,0.0,33.25,33.25,86.0,12.5,18.0,9746.0
15.0,3.0,2.0,17.460317460317462,100.0,41.5,67.0,27.0,27.0,44.0,0.0,5.0,9747.0
15.0,1.0,2.0,89.67921896792191,50.0,68.0,57.14285714285714,68.25,68.25,28.0,28.57142857142857,6.0,9748.0
15.0,2.0,1.0,58.575197889182064,77.7777777777778,39.333333333333336,48.375,56.66666666666666,56.66666666666666,36.0,50.0,18.0,9749.0
9.0,2.0,1.0,83.9887640449438,20.0,0.0,57.4,0.0,0.0,94.0,75.0,34.0,9750.0
15.0,3.0,4.0,65.09863429438543,100.0,72.33333333333333,57.14285714285714,20.33333333333333,20.33333333333333,2.0,100.0,14.0,9751.0
11.0,4.0,4.0,63.2555925749643,16.666666666666664,0.0,62.75,0.0,0.0,26.0,16.666666666666664,7.0,9752.0
1.0,0.0,1.0,16.73024523160763,87.5,49.25,38.55555555555557,53.375,53.375,41.0,41.66666666666667,13.0,9753.0
9.0,4.0,3.0,11.17129316181449,40.0,50.375,0.0,65.0,65.0,95.0,58.82352941176471,25.0,9754.0
7.0,0.0,1.0,3.5675675675675684,0.0,50.0,53.33333333333334,65.25,65.25,56.0,50.0,0.0,9755.0
11.0,0.0,3.0,25.0,77.7777777777778,49.7,38.5,58.4,58.4,93.0,46.153846153846146,23.0,9756.0
11.0,4.0,3.0,68.57942617214835,40.0,60.0,0.0,55.33333333333334,55.33333333333334,33.0,45.45454545454545,18.0,9757.0
15.0,4.0,6.0,15.19396551724138,44.444444444444436,62.57142857142857,35.7,44.14285714285715,44.14285714285715,55.0,56.25,8.0,9758.0
11.0,3.0,4.0,92.08306294613888,100.0,53.1,0.0,49.6,49.6,27.0,73.33333333333333,35.0,9759.0
8.0,2.0,5.0,24.75795297372061,40.0,73.14285714285714,39.125,59.714285714285715,59.714285714285715,66.0,41.66666666666667,6.0,9760.0
5.0,3.0,2.0,10.294117647058822,100.0,31.5,0.0,68.5,68.5,88.0,50.0,36.0,9761.0
13.0,1.0,4.0,90.84692267227777,0.0,54.66666666666666,0.0,34.666666666666664,34.666666666666664,55.0,72.72727272727273,25.0,9762.0
6.0,0.0,5.0,37.9746835443038,40.0,36.5,19.0,79.5,79.5,28.0,50.0,13.0,9763.0
11.0,4.0,4.0,88.10408921933085,33.33333333333333,56.28571428571429,36.714285714285715,39.142857142857146,39.142857142857146,58.0,50.0,19.0,9764.0
4.0,0.0,5.0,14.926419060967064,0.0,48.25,53.8,55.25,55.25,69.0,40.0,1.0,9765.0
13.0,1.0,2.0,83.27032136105859,20.0,35.5,51.1,78.5,78.5,73.0,57.14285714285714,22.0,9766.0
